OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2005475,04092013453,Goji Bistro,100 Maynard Crossing Ct,,CARY,NC,27513,(919) 466-8888,2001/12/03 05:00:00+00,Restaurant,18118,-78.81059568,35.78672957,M
2005476,04092018342,The Dominican Restaurant,"3601 Capital BLVD, Ste 107",Ste 107,RALEIGH,NC,27604,(919) 977-0029,2020/04/08 04:00:00+00,Restaurant,18126,-78.58592881,35.82958159,M
2005477,04092021127,Papa John's,3591 MAITLAND DR ,Suite 5,RALEIGH,NC,27610-1239,(919) 250-0101,2002/06/11 04:00:00+00,Food Stand,18156,-78.58046526,35.79725239,M
2005478,04092110133,Ballentine Elem. Sch. Cafeteria,1651 N McLaurin Ln,,FUQUAY VARINA,NC,27526,(919) 557-1120 ext. 20940,2002/08/06 04:00:00+00,Public School Lunchrooms,18159,-78.7724712,35.6135987,M
2005479,04092018344,Marco's Pizza #8407,325 CARPENTER HILL DR,102,CARY,NC,27519,(919) 230-2222,2020/04/08 04:00:00+00,Restaurant,18146,-78.90117657,35.82477065,M
2005480,04092014973,Sonic Drive-In #3975,700 Cayman AVE ,,HOLLY SPRINGS,NC,27540,(919) 567-2555,2007/08/01 04:00:00+00,Restaurant,18176,-78.83534808,35.66114172,M
2005481,04092021160,BJ's Warehouse Deli,255 Shenstone Blv ,,GARNER,NC,27529,(919) 661-3781,2002/10/25 04:00:00+00,Food Stand,18183,-78.58054205,35.69110315,M
2005482,04092030469,Hot Chix ll (WCID #756),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 578-1441,2020/03/04 05:00:00+00,Mobile Food Units,18196,-78.7114342,35.63398295,M
2005483,04092018009,Asuka,2101 S MAIN ST ,STE 104,WAKE FOREST,NC,27587,(919) 570-2828,2018/12/27 05:00:00+00,Restaurant,18197,-78.53310077,35.94802112,M
2005484,04092018304,Crab du Jour Cajun Seafood Restaurant & Bar,6320 PLANTATION CENTER DR,,RALEIGH,NC,27616,(919) 803-2016,2020/01/27 05:00:00+00,Restaurant,18200,-78.58237548,35.87315637,M
2005485,04092160021,Woodland Terrace Assisted Living Foodservice,300 Kildaire Woods Dr ,,CARY,NC,27511,(919) 465-0356,2001/09/05 04:00:00+00,Institutional Food Service,18211,-78.7790102,35.76613538,M
2005486,04092013869,The Cheesecake Factory,4325 Glenwood Ave ,Suite 2086,RALEIGH,NC,27612,(919) 781-0050,2003/08/08 04:00:00+00,Restaurant,18214,-78.68184484,35.84183815,T
2005487,04092015263,FLEMING'S PRIME STEAKHOUSE & WINE BAR #4402,4325 GLENWOOD AVE ,STE 5004,RALEIGH,NC,27612,(919) 571-6200,2008/10/15 04:00:00+00,Restaurant,18218,-78.68184484,35.84183815,T
2005488,04092013029,PNC CLUB KITCHEN,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999/10/28 04:00:00+00,Restaurant,18231,-78.7229363,35.8032419,M
2005489,04092018565,Wendy's #10585,8050  Ten-Ten Rd,,RALEIGH,NC,27603,(919) 329-8224,2021/03/24 04:00:00+00,Restaurant,18232,-78.69876609,35.66389668,M
2005490,04092025254,Harris Teeter #498 Produce,1371 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-7423,2019/04/18 04:00:00+00,Food Stand,18234,-78.77604319,35.59548799,M
2005491,04092018331,The Kelloggs Cafe,1 QUALITY LN,,CARY,NC,27513,,2020/03/02 05:00:00+00,Restaurant,18242,-78.80879618,35.81694271,M
2005492,04092017712,First Watch 555,4233 Corners PKY ,Suite 230,RALEIGH,NC,27617,(919) 399-9040,2017/10/13 04:00:00+00,Restaurant,18251,-78.78791806,35.91890974,M
2005493,04092090017,Meals on Wheels of Wake Forest Senior Center,235 E Holding ST ,,WAKE FOREST,NC,27603,(919) 256-3866,2021/10/28 04:00:00+00,Elderly Nutrition Sites (catered),18247,0,0,U
2005494,04092018686,Bluegrass Bagels,100 Dickens RD ,,FUQUAY-VARINA,NC,27526,(919) 285-4980,2021/08/03 04:00:00+00,Restaurant,18254,-78.81080764,35.61516779,M
2005495,04092017841,CARY CRAB HOUSE,220 Crossroads BLVD ,Unit 2460,CARY,NC,27518,(919) 233-9829,2018/04/18 04:00:00+00,Restaurant,18263,-78.73871452,35.76064286,M
2005496,04092020102,Fresh Market Deli,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,1991/03/19 04:00:00+00,Food Stand,18300,-78.65855965,35.78994083,M
2005497,04092022521,Yoho @ MSFH,411-102 W Morgan ST ,,RALEIGH,NC,27603,,2019/04/10 04:00:00+00,Food Stand,18266,-78.64568135,35.77977111,M
2005498,04092010648,Shaw University Cafeteria,118 E SOUTH ST ,,RALEIGH,NC,27601-2341,(919) 899-6598,1991/04/03 04:00:00+00,Restaurant,18303,-78.63776537,35.7707838,M
2005499,04092110119,Wakefield High School Cafeteria,2200 Wakefield Pines Dr,,RALEIGH,NC,27614,(919) 562-3635,1999/08/12 04:00:00+00,Public School Lunchrooms,18274,-78.56956472,35.94935929,M
2005500,04092020119,Han-Dee Hugo's #43,3400 BENSON RD ,,GARNER,NC,27529-9300,(919) 662-1825,1991/04/03 04:00:00+00,Food Stand,18304,-78.61404764,35.63545738,M
2005501,04092010167,Cloos Coney Island,2233-102 AVENT FERRY RD ,,RALEIGH,NC,27606-2138,(919) 834-3354,1991/04/19 04:00:00+00,Restaurant,18307,-78.6777461,35.7779645,M
2005502,04092015821,Lin's Garden,1318 S MAIN ST ,Ste. 116,WAKE FOREST,NC,27587,(919) 556-8066,2010/11/16 05:00:00+00,Restaurant,18316,-78.51926224,35.96093216,M
2005503,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 852-6651,2011/11/08 05:00:00+00,Food Stand,18318,-78.78211085,35.73717785,M
2005504,04092021777,PAPA MURPHY'S NC002,161 SE CARY  PKY ,,CARY,NC,27511,(919) 459-8494,2014/01/07 05:00:00+00,Food Stand,18335,-78.78193974,35.75976658,M
2005505,04092010076,The Border Restaurant,712 N Main St,,WAKE FOREST,NC,27587,(919) 556-2125,1991/04/29 04:00:00+00,Restaurant,18346,-78.50485152,35.98936616,M
2005506,04092110022,Sanderson High Sch. Cafeteria,5500 DIXON DR ,,RALEIGH,NC,27609-4202,(919) 881-4800 ext. 24820,1991/05/01 04:00:00+00,Public School Lunchrooms,18354,-78.64657305,35.86106088,M
2005507,04092010072,Bojangles #11,7525 Knightdale Blvd,,KNIGHTDALE,NC,27545-9274,(919) 266-2768,1991/05/01 04:00:00+00,Restaurant,18355,-78.47567038,35.79946062,M
2005508,04092010035,Ashworth Rexall Drug,105 W CHATHAM ST,,CARY,NC,27511-3331,(919) 467-1834,1991/05/02 04:00:00+00,Restaurant,18356,-78.78142086,35.78714267,M
2005509,04092010218,Denny's Restaurant,3215 Wake Forest Rd ,,RALEIGH,NC,27609-7446,(919) 876-9556,1991/04/05 04:00:00+00,Restaurant,18358,-78.6209672,35.82707648,M
2005510,04092014866,Hope Community Church,821 Buck Jones RD ,,RALEIGH,NC,27606,(919) 532-0620,2007/05/10 04:00:00+00,Restaurant,18365,-78.73723242,35.77077091,M
2005511,04092018161,DUNKIN' #348561,8201 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 847-0245,2019/08/27 04:00:00+00,Restaurant,18393,-78.68124026,35.89863695,M
2005512,04092015532,CRAZY FIRE MONGOLIAN GRILL,3611 SPRING FOREST RD ,STE. 100,RALEIGH,NC,27616,(919) 872-3575,2009/12/16 05:00:00+00,Restaurant,18405,-78.57981091,35.85591049,M
2005513,04092021567,HARRIS TEETER #367 DELI,14520 JOHN REX BLVD ,,RALEIGH,NC,27614,(919) 554-4167,2009/05/15 04:00:00+00,Food Stand,18407,-78.54281974,35.94700335,M
2005514,04092110034,Oberlin Middle School Cafeteria,2816 OBERLIN RD ,,RALEIGH,NC,27608-1220,(919) 881-4860 ext. 23337,1991/09/16 04:00:00+00,Public School Lunchrooms,18411,-78.6566335,35.81366204,M
2005515,04092010873,Koi Asian Grill and Sushi ,126 E Millbrook RD ,,RALEIGH,NC,27609,(919) 848-4663,1991/10/28 04:00:00+00,Restaurant,18418,-78.64059702,35.85499105,M
2005516,04092018517,First Watch 619 Apex,1280 W WILLIAMS ST,,APEX,NC,27502,(919) 380-6653,2021/01/10 05:00:00+00,Restaurant,18421,-78.87327975,35.74703535,M
2005517,04092010870,Taylor's Convenience Store,10005 SIX FORKS RD ,,RALEIGH,NC,27615-1636,(919) 847-3069,1992/01/17 05:00:00+00,Restaurant,18433,-78.65047039,35.91579035,M
2005518,04092017685,JADE GARDEN CHINESE RESTAURANT,1207 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 594-1813,2017/09/26 04:00:00+00,Restaurant,18451,-78.65564881,35.78267089,M
2005519,04092016944,Himalayan Nepali Cuisine,746 E Chatham ST ,A,CARY,NC,27511,(919) 466-0550,2015/06/04 04:00:00+00,Restaurant,18453,-78.76691591,35.79077863,M
2005520,04092110122,Centennial Campus Middle Sch. Cafeteria,1900 MAIN CAMPUS DR ,,RALEIGH,NC,27606-3700,(919) 233-4217 ext. 21739,2000/07/21 04:00:00+00,Public School Lunchrooms,18457,-78.67967966,35.76286971,M
2005521,04092030475,Walking Crab (WCID #764),10012 CAPITAL BLVD,,WAKE FOREST,NC,27587-7786,(919) 977-3515,2020/04/09 04:00:00+00,Mobile Food Units,18461,-78.54484847,35.91917418,M
2005522,04092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-6154,2012/03/07 05:00:00+00,Restaurant,18462,-78.80703781,35.55650194,M
2005523,04092021765,PAPA MURPHY'S NCO33,11721  RETAIL  DR  Ste 105,,WAKE FOREST,NC,27587,(919) 554-9977,2013/10/18 04:00:00+00,Food Stand,18470,-78.5442852,35.96733877,M
2005524,04092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 967-5444,2012/03/16 04:00:00+00,Restaurant,18474,-78.90107787,35.82060358,M
2005525,04092018334,Cloud 9 Dining,111 FRIENDLY DR ,,RALEIGH,NC,27607-5463,(919) 327-3800,2020/03/05 05:00:00+00,Restaurant,18484,-78.67544835,35.78839034,M
2005526,04092015231,Brueggers Bagel #3771,4212 NW CARY PKY ,,CARY,NC,27513,(919) 463-5563,2008/09/30 04:00:00+00,Restaurant,18488,-78.82705749,35.79085045,M
2005527,04092021397,Harris Teeter #138 Produce,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006/09/05 04:00:00+00,Food Stand,18489,-78.85187583,35.79044843,M
2005528,04092012896,CITY CLUB RALEIGH,150 Fayetteville St,Suite 2800,RALEIGH,NC,27601,(919) 834-8829,1999/03/04 05:00:00+00,Restaurant,18500,-78.63970962,35.77872217,M
2005529,04092012901,Links Grille At Lochmere,2511 KILDAIRE FARM RD,,CARY,NC,27511-9611,(919) 851-0611,1999/03/29 04:00:00+00,Restaurant,18501,-78.76802116,35.72297677,M
2005530,04092018644,Duke Raleigh Hospital Cafeteria,3400 WAKE FOREST RD,,RALEIGH,NC,27609,,2021/06/04 04:00:00+00,Restaurant,18506,-78.61849027,35.82845511,M
2005531,04092015658,YURI JAPANESE RESTAURANT,1361  KILDAIRE FARM RD ,,CARY,NC,27511,(919) 481-0068,2010/06/07 04:00:00+00,Restaurant,18510,-78.78193974,35.75976658,M
2005532,04092300160,Food Lion #815 Meat Market ,2837 WENDELL Blv ,,WENDELL,NC,27591-6904,(919) 365-3002,2000/07/01 04:00:00+00,Meat Market,18515,-78.38037181,35.79568777,M
2005533,04092013281,Taste Of China,1321 5TH AVE ,,GARNER,NC,27529-3637,(919) 779-7727,2001/02/19 05:00:00+00,Restaurant,18520,-78.62278736,35.70820906,M
2005534,04092018500,Wegmans #108 Pizza & Subs ,1200 Wake Towne DR ,,RALEIGH,NC,27609,(984) 960-5600,2020/10/29 04:00:00+00,Restaurant,18565,-78.62082753,35.82131925,M
2005535,04092011314,Revenue Bldg. Cafeteria,305 N Wilmington St ,,RALEIGH,NC,27601,,1993/07/15 04:00:00+00,Restaurant,18549,-78.63797158,35.78415378,M
2005536,04092030525,El Kalifas (WCID #815),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545,(919) 426-8821,2021/03/04 05:00:00+00,Mobile Food Units,18570,-78.48796476,35.79576936,M
2005537,04092018568,Los Tres Mexican Restaurant,1400 BOULDERSTONE WAY,,CARY,NC,27519,(919) 333-0069,2021/03/22 04:00:00+00,Restaurant,18602,-78.84803797,35.79230683,M
2005538,04092018658,La Farm RDU,2600 JOHN BRANTLEY BLVD,,MORRISVILLE,NC,27560-7891,(919) 825-3469,2021/06/07 04:00:00+00,Restaurant,18603,-78.78941437,35.8696795,M
2005539,04092040334,WICKED LINKS #3 (wcid #516),3200-117  GRESHAM LAKE  RD ,,Raleigh,NC,27615,(919) 855-8548,2015/08/28 04:00:00+00,Pushcarts,18587,-78.5825652,35.88472026,M
2005540,04092017781,RALLYPOINT SPORT GRILL,837 BASS PRO LN ,,CARY,NC,27513,(919) 678-1088,2018/01/29 05:00:00+00,Restaurant,18619,-78.77007317,35.83116175,M
2005541,04092025377,The Cooking Mama @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610-1382,(919) 801-3470,2021/08/08 04:00:00+00,Food Stand,18624,-78.56954783,35.79505367,M
2005542,04092014932,Babymoon Cafe,100 Jerusalem DR,,MORRISVILLE,NC,27560,(919) 465-9006,2007/08/24 04:00:00+00,Restaurant,18627,-78.82707041,35.85102001,M
2005543,04092018006,Publix 1551 Deli,9640 Leesville RD ,,Raleigh,NC,27613,(919) 848-3480,2018/11/26 05:00:00+00,Restaurant,18630,-78.72728627,35.90563318,M
2005544,04092021819,PUBLIX #1466 PRODUCE,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 04:00:00+00,Food Stand,18637,-78.84558396,35.79325638,M
2005545,04092300276,SANGAM HALAL MARKET,10300 CHAPEL HILL RD ,SUITE 600/700,MORRISVILLE,NC,27560,(919) 460-4300,2016/09/30 04:00:00+00,Meat Market,18639,-78.82715668,35.83264302,M
2005546,04092013904,Barnes & Noble Cafe #2171,8431 Brier Creek Pky,,RALEIGH,NC,27617,(919) 484-9903,2003/09/25 04:00:00+00,Restaurant,18643,-78.78334742,35.90685073,M
2005547,04092011428,NC Seafood Restaurant,1201 AGRICULTURE ST ,,RALEIGH,NC,27603-2366,(919) 833-4661,1994/01/31 05:00:00+00,Restaurant,18663,-78.6633093,35.76445694,M
2005548,04092018431,Idle Hour Coffee Shop,1818 OBERLIN RD,,RALEIGH,NC,27608,(984) 200-1605,2020/09/01 04:00:00+00,Restaurant,18688,-78.6552198,35.80883052,M
2005549,04092030373,Caribbean Kickers (WCID #648),1337 Moores Creek DR ,,KNIGHTDALE,NC,27545,(919) 827-5432,2018/09/06 04:00:00+00,Mobile Food Units,18689,-78.46215646,35.74612185,M
2005550,04092025204,Romeo's Pizza,800 W Williams ST ,Suite 160,Apex,NC,27502,(919) 355-2920,2018/08/30 04:00:00+00,Food Stand,18696,-78.86480181,35.73964723,M
2005551,04092016585,NICHE WINE LOUNGE,109 N MAIN ST ,#A,HOLLY SPRINGS,NC,27540,(919) 552-2300,2013/12/11 05:00:00+00,Restaurant,18697,-78.8340312,35.65161684,M
2005552,04092017906,Steak 'N' Shake,4202 Fayetteville RD ,,RALEIGH,NC,27603,(984) 200-3670,2018/08/24 04:00:00+00,Restaurant,18701,-78.65329561,35.72259818,M
2005553,04092013988,Cook Out #25,3930 Western Blv ,,RALEIGH,NC,27606,(919) 821-2926,2004/02/18 05:00:00+00,Restaurant,18702,-78.69305854,35.78482575,M
2005554,04092014033,Assaggio's,3501 W Millbrook Rd ,,RALEIGH,NC,27613,(919) 785-2088,2004/04/23 04:00:00+00,Restaurant,18709,-78.71057185,35.86327461,M
2005555,04092021269,Han-Dee Hugo's #95,8109 Falls Of Neuse Rd,,RALEIGH,NC,27615,(919) 847-7689,2004/04/26 04:00:00+00,Food Stand,18711,-78.62309105,35.89440738,M
2005556,04092021287,Harris Teeter #43 Deli,3638 Rogers Rd ,,WAKE FOREST,NC,27587,(919) 562-9521,2004/08/03 04:00:00+00,Food Stand,18718,-78.50482681,35.94464173,M
2005557,04092018423,Chicken Salad Chick,302 Colonades WAY ,,CARY,NC,27518,(984) 200-5516,2020/08/20 04:00:00+00,Restaurant,18736,-78.77756307,35.73853619,M
2005558,04092015728,K&W CAFETERIA,3620 BASTION LANE,,RALEIGH,NC,27604,(919) 231-9242,2010/09/28 04:00:00+00,Restaurant,18738,-78.58241694,35.79755332,M
2005559,04092017584,IPHO SUSHI KITCHEN & BAR,4001 WIDEWATERS PKY ,H,KNIGHTDALE,NC,27545,(919) 266-8099,2017/04/04 04:00:00+00,Restaurant,18739,-78.50515596,35.79511678,M
2005560,04092016840,MI CANCUN,1106 GRACE PARK DRIVE,,MORRISVILLE,NC,27560,(919) 650-1718,2014/12/30 05:00:00+00,Restaurant,18744,-78.84652326,35.82111262,M
2005561,04092018149,MOGE TEE,2304 Hillsborough ST ,Suite 100,RALEIGH,NC,27607,(984) 200-9008,2019/08/09 04:00:00+00,Restaurant,18746,-78.66618308,35.78758054,M
2005562,04092030457,Fatboys Kitchen LLC #2 (WCID #631),10125  Division DR ,,RALEIGH,NC,27603,(919) 591-6999,2019/12/23 05:00:00+00,Mobile Food Units,18747,-78.7114342,35.63398295,M
2005563,04092017914,Real McCoy's,3325  Rogers RD ,Ste 112,WAKE FOREST,NC,27587,(919) 562-8368,2018/09/05 04:00:00+00,Restaurant,18750,-78.5140884,35.95072627,M
2005564,04092016858,The Mason Jar Tavern,114  Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 964-5060,2015/01/16 05:00:00+00,Restaurant,18753,-78.84948074,35.66266499,M
2005565,04092014707,Starbucks Coffee # 10967,1217 Kildaire Farm RD ,,CARY,NC,27511,(919) 465-1229,2006/10/27 04:00:00+00,Restaurant,18781,-78.78312814,35.76376926,M
2005566,04092017255,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,,RALEIGH,NC,27604,(919) 876-5185,2016/07/07 04:00:00+00,Restaurant,18787,-78.60126468,35.84763017,M
2005567,04092015867,JASON'S DELI #890,2400 JOHN BRANTLEY  BLVD ,RDU TERMINAL 2,MORRISVILLE,NC,27560,(919) 840-4378,2011/01/20 05:00:00+00,Restaurant,18788,-78.78941437,35.8696795,M
2005568,04092018637,Buried Hatchet,8440 LOUISBURG RD ,Suite 160,RALEIGH,NC,27616-5884,(919) 295-4731,2021/06/01 04:00:00+00,Restaurant,18799,-78.50930992,35.89359383,M
2005569,04092016732,RESCO MINI MART,7200-A OLD STAGE RD ,,RALEIGH,NC,27603,(919) 779-7610,2014/08/21 04:00:00+00,Restaurant,18804,-78.65731826,35.67818864,M
2005570,04092013412,Staybridge Suites Sundowner Room,1012 AIRPORT BLVD,,MORRISVILLE,NC,27560-9195,(919) 468-0180,2001/09/28 04:00:00+00,Restaurant,18812,-78.81827441,35.85781565,M
2005571,04092011568,Boston Market,1397 KILDAIRE FARM RD ,,CARY,NC,27511-5525,(919) 319-3818,1994/10/06 04:00:00+00,Restaurant,18822,-78.78269904,35.75842047,M
2005572,04092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,,RALEIGH,NC,27601,(919) 831-4177,2012/12/14 05:00:00+00,Restaurant,18807,-78.64374641,35.77461388,M
2005573,04092110106,West Cary Middle Sch.Cafeteria,1000 EVANS RD ,,CARY,NC,27513-3111,(919) 460-3528 ext. 21344,1996/08/23 04:00:00+00,Public School Lunchrooms,18826,-78.79252834,35.80255288,M
2005574,04092017040,BEST WESTERN PLUS EDISON INN FOODSERVICE,1595 MECHANICAL BLVD ,,GARNER,NC,27529,(919) 662-4890,2015/10/27 04:00:00+00,Restaurant,18832,-78.64471806,35.72391732,M
2005575,04092018308,Stars and Strikes,4020 CAPITAL BLVD,Suite 160,RALEIGH,NC,27604,(678) 965-5707,2020/01/27 05:00:00+00,Restaurant,18833,-78.57967846,35.83550619,M
2005576,04092017980,Four Points Cafe,1200 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 854-0502,2018/11/14 05:00:00+00,Restaurant,18840,-78.72528751,35.79764554,M
2005577,04092017144,MOE'S #100810,8111-101 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 803-0542,2016/01/29 05:00:00+00,Restaurant,18810,-78.68081035,35.89754797,M
2005578,04092015702,The Starbar,1731 Trawick RD ,STE 105,RALEIGH,NC,27604,(919) 231-3535,2010/08/24 04:00:00+00,Restaurant,18843,-78.57833828,35.80069157,M
2005579,04092018709,AC Hotel Raleigh Downtown by Marriott,9 GLENWOOD AVE,,RALEIGH,NC,27603,,2021/09/21 04:00:00+00,Restaurant,18851,-78.64791199,35.78151994,M
2005580,04092030334,815 GOURMET GRILL (WCID # 604),1025 BLUE RIDGE RD ,,RALEIGH,NC,27607,(919) 353-2319,2017/06/06 04:00:00+00,Mobile Food Units,18855,-78.71510697,35.79630808,M
2005581,04092021001,Food Lion #649 Deli ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000/07/01 04:00:00+00,Food Stand,18860,-78.68034061,35.74405959,M
2005582,04092021009,Food Lion #1482 Meat Market,5426 SIX FORKS RD,,RALEIGH,NC,27609-4436,(919) 676-3386,2000/07/01 04:00:00+00,Food Stand,18861,-78.64059702,35.85499105,M
2005583,04092015094,Trali Irish Pub,10370 Moncreiffe ,Ste 109,RALEIGH,NC,27617,(919) 544-4141,2008/03/13 04:00:00+00,Restaurant,18891,-78.79238416,35.89997124,M
2005584,04092015015,Subway #42679,10300 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 469-1985,2007/11/30 05:00:00+00,Restaurant,18899,-78.82715668,35.83264302,M
2005585,04092015625,Bojangles #42,840 E Chatham ST ,,CARY,NC,27511,(919) 467-7030,2010/04/19 04:00:00+00,Restaurant,18903,-78.76021314,35.79096632,M
2005586,04092021125,Cook Out #19,1201 NEW BERN AVE ,,RALEIGH,NC,27610-2529,(919) 821-5410,2002/06/13 04:00:00+00,Food Stand,18915,-78.6218718,35.78018765,M
2005587,04092011518,Lilly's Pizza,1813 GLENWOOD AVE,,RALEIGH,NC,27608-2323,(919) 833-0226,1994/07/22 04:00:00+00,Restaurant,18956,-78.64652735,35.80484826,M
2005588,04092018603,Subway #30443,9800 Holly Springs RD ,,RALEIGH,NC,27540,(919) 387-4818,2021/04/12 04:00:00+00,Restaurant,18892,-78.79865789,35.66717227,M
2005589,04092013386,Independence Village,3113 Charles B Root Wynd ,,RALEIGH,NC,27612-5379,(919) 781-8226,2001/07/31 04:00:00+00,Restaurant,18968,-78.70965613,35.82648223,M
2005590,04092013805,McDonald's #28245,110 Carillon Dr ,,GARNER,NC,27529,(919) 771-2441,2003/04/23 04:00:00+00,Restaurant,18978,-78.58282245,35.69257858,M
2005591,04092018456,Crafty Crab,3625 Hillsborough  ST ,,RALEIGH,NC,27607,(919) 890-5336,2020/09/04 04:00:00+00,Restaurant,18988,-78.68493196,35.79323627,M
2005592,04092018023,Kim's Restaurant,6014 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 510-5999,2019/01/08 05:00:00+00,Restaurant,18995,-78.7121564,35.86067351,M
2005593,04092160031,Tower Nursing and Rehabilitation Center Kitchen,3609 Bond St,,RALEIGH,NC,27604,(919) 231-8113,2003/07/10 04:00:00+00,Institutional Food Service,18996,-78.58155103,35.80357736,M
2005594,04092015369,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 851-6203,2009/04/09 04:00:00+00,Restaurant,19008,-78.72554709,35.79896666,M
2005595,04092015729,Jason's Deli # 162,210 CROSSROADS BLVD ,,CARY,NC,27518,(919) 233-6901,2010/09/24 04:00:00+00,Restaurant,19011,-78.73871452,35.76064286,M
2005596,04092018140,Quality Inn and Suites (breakfast area),1400 E WILLIAMS ST,,APEX,NC,27539,(919) 362-8621,2019/07/19 04:00:00+00,Restaurant,19018,-78.84130878,35.71213708,M
2005597,04092013719,La Rancherita,4325-3000 Glenwood Ave,,RALEIGH,NC,27610,(919) 785-1951,2002/11/18 05:00:00+00,Restaurant,18926,-78.67658819,35.8395892,M
2005598,04092020856,Papa John's #1576,2904 Wake Forest RD ,,RALEIGH,NC,27609,(919) 743-3333,2005/03/11 05:00:00+00,Food Stand,19021,-78.62203166,35.82010296,M
2005599,04092016835,ALPACA PERUVIAN CHARCOAL CHICKEN,4614 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 713-0000,2014/12/29 05:00:00+00,Restaurant,19032,-78.57926249,35.84833828,M
2005600,04092025318,El Mandado Supermarket-Meat/Seafood Dept,2950 E MILLBROOK RD,,RALEIGH,NC,27604-2816,(919) 878-1800,2020/08/30 04:00:00+00,Food Stand,19034,-78.58256656,35.84852909,M
2005601,04092017113,Blaze Pizza #1125,140 CABELA DR ,,GARNER,NC,27529,(919) 772-1021,2015/12/16 05:00:00+00,Restaurant,19036,-78.58356211,35.69799194,M
2005602,04092013342,Las Palmas III,9820 - 170 Leesville Rd ,,RALEIGH,NC,27613,(919) 845-4779,2001/06/13 04:00:00+00,Restaurant,18965,-78.72831856,35.90723512,M
2005603,04092018367,TONY'S TAPS & OYSTER CO. ,107 Edinburgh South DR ,Ste 129,CARY,NC,27511,(919) 234-1600,2020/05/19 04:00:00+00,Restaurant,19049,-78.79792507,35.7367619,M
2005604,04092021977,SPEEDWAY #6962,4020 JONES SAUSAGE RD ,,GARNER,NC,27529,(919) 662-4020,2016/09/07 04:00:00+00,Food Stand,19052,-78.58124023,35.72578409,M
2005605,04092018386,Wing Stop #1542,51 CABELA DR,,GARNER,NC,27529,(919) 230-9464,2020/06/23 04:00:00+00,Restaurant,19053,-78.58553086,35.69877212,M
2005606,04092110126,Middle Creek High School Cafeteria,123 Middle Creek Park Ave ,,CARY,NC,27539,(919) 773-3842,2001/08/02 04:00:00+00,Public School Lunchrooms,18970,-78.75884679,35.66889216,M
2005607,04092021134,Lowes Foods #187 Produce,12524 Capital Blv,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002/08/09 04:00:00+00,Food Stand,19056,-78.53270438,35.98593613,M
